15.294604710182286     , 11.641097502518603    , 39.53661110887805
13.943962066215592     , 6.972972581411428     , 40.287475856505765
11.924032898101858     , 2.9915522271005295    , 39.233297166018396
9.602597906306643      , 0.19018732129815658   , 37.09917462889107
7.311613092440945      , -1.459695764099497    , 34.565389542273365
5.267548870687688      , -2.2518256159774594   , 32.04950654179476
3.5669642111290885     , -2.514404818630192    , 29.727568312870066
2.2197263545715074     , -2.504662036715546    , 27.635892583611476
1.1869027497005544     , -2.391942964143446    , 25.754111658746954
0.4091979687458677     , -2.2757824416251924   , 24.049275840808995
-0.17585677551581932   , -2.209529402886074    , 22.492784485014575
-0.625303454621817     , -2.2195072152794233   , 21.064173700318335
-0.9876086762852138    , -2.318275564308266    , 19.750275381070423
-1.302568096364935     , -2.513122028557239    , 18.54359157200038
-1.6027035189854515    , -2.8112391701292267   , 17.441219122588837
-1.9152315183160025    , -3.2227620626588536   , 16.444634033465615
-2.2641025172235283    , -3.7624621007894263   , 15.560361673997061
-2.671853437373294     , -4.450524489205107    , 14.801576671422973
-3.161125839461505     , -5.312462559231608    , 14.190781814729052
-3.7556968714004095    , -6.3777770368986575   , 13.763798134173776
-4.480751162837376     , -7.676359159702469    , 13.575239961246123
-5.361866462816051     , -9.230776847486112    , 13.705211824741042
-6.421770499574973     , -11.041530639334352   , 14.265659764059851
-7.673396808066706     , -13.06172085295383    , 15.401814960149569
-9.10743331027208      , -15.159338473108267   , 17.278687335541708
-10.67337587692719     , -17.074051929453855   , 20.035763820252935
-12.25700988673926     , -18.396425824623158   , 23.693053934767107
-13.666150873427393    , -18.626263257807356   , 28.01840531692411
-14.647319689400616    , -17.364266838788573   , 32.43616591741878
-14.95359242539633     , -14.590376937098355   , 36.122092431399466
-14.449118892005455    , -10.812247178669338   , 38.34305848938781
-13.185746531559172    , -6.872506628865566    , 38.83073517093993
-11.387716384446048    , -3.5238352491555345   , 37.859304249357365
-9.354129119221152     , -1.1313923644330268   , 35.98673498691802
-7.352365232382107     , 0.32037417062893875   , 33.73747708317726
-5.560376588688555     , 1.048554610795986     , 31.449618233987813
-4.062242024097941     , 1.3066239667084467    , 29.282479456983896
-2.8719032712810715    , 1.3017465933819816    , 27.284339895296174
-1.9619505591807052    , 1.1756138694971006    , 25.452556580663458
-1.2864260393109592    , 1.013985446802691     , 23.768393932178064
-0.7954094917548215    , 0.8632132088371571    , 22.21215825085245
-0.4428508854861044    , 0.7449471417106921    , 20.767790136043345
-0.18986689257533065   , 0.6668760457665284    , 19.423142398773628
-0.0053682105275393    , 0.6298142248499256    , 18.1690371606793
0.13468698620745914    , 0.632056525327838     , 16.99829873625603
0.24861147898084163    , 0.6718982869357726    , 15.905079008117744
0.35043198120841645    , 0.7490251100004773    , 14.884473542236659
0.45124063493824873    , 0.8652768173534768    , 13.932355073213243
0.5603786525524419     , 1.0251260296337952    , 13.045366126027726
0.6864533577921127     , 1.2360920643256719    , 12.221049430314304
0.8382284383391643     , 1.5092298258433101    , 11.458134824921155
1.0254427964903448     , 1.8597799077900772    , 10.757045422785874
1.259615487147918      , 2.3080262632873705    , 10.12074260002113
1.5548868934772373     , 2.8803622916157865    , 9.556111656954377
1.9289270120227642     , 3.610484731403963     , 9.076213374882476
2.4038996201946294     , 4.540461931014195     , 8.703905776895217
3.007380071093873      , 5.72105426827183      , 8.477573138710465
3.772931752406513      , 7.2099069440925305    , 8.45991654207982
4.73965450244379       , 9.064772127873871     , 8.750688440195022
5.949270342145187      , 11.326373424388844    , 9.503090513246534
7.438039772185687      , 13.981989005112185    , 10.939361076188819
9.219110725232586      , 16.898809881346605    , 13.35025104599822
11.250146250667227     , 19.725317496044102    , 17.042430228339736
13.38583234678789      , 21.80116434255665     , 22.177203770819517
15.333675686208979     , 22.20699663866051     , 28.476327480502192
16.665718361438483     , 20.143614710907027    , 34.950631566260355
16.94996882961577      , 15.594913098027558    , 40.06411495090277
15.97755478556096      , 9.668520759230606     , 42.556920285303974
13.911256973939755     , 4.008052737289685     , 42.276172293054096
11.200902467010984     , -0.23216256588111203  , 40.09673826554481
8.34673034872459       , -2.8071929914766196   , 37.13329948180142
5.714579832583503      , -4.0698591369354515   , 34.14797554798908
3.4878089923309674     , -4.518880717287606    , 31.46929704489507
1.7074138580846279     , -4.559716961463656    , 29.15847213667487
0.33211907099639126    , -4.456071660443097    , 27.17058750462392
-0.7148044096322959    , -4.358981461059911    , 25.44159460102719
-1.5175329578284615    , -4.347387581964686    , 23.920280576678405
-2.153916655703288     , -4.459411608038619    , 22.574291563675548
-2.690356198682309     , -4.712537017771743    , 21.387671085022337
-3.1812622794922567    , -5.115473152037468    , 20.35741114323979
-3.670570332275218     , -5.674399941551261    , 19.49137355749618
-4.193831791182019     , -6.395336662307888    , 18.80788656088722
-4.780010001791685     , -7.2834880935227515   , 18.336647006890075
-5.452405189798817     , -8.339708098055308    , 18.120271190287237
-6.228226933456294     , -9.553700594176414    , 18.215417001158514
-7.116327412197806     , -10.89342481544024    , 18.691557799927857
-8.112656470275907     , -12.290871651099552   , 19.624149972823783
-9.193371197385579     , -13.626798302927426   , 21.0775722945862
-10.306643288019718    , -14.721975544979387   , 23.073568317440422
-11.366405097231693    , -15.349038965119883   , 25.546536167055617
-12.254091179918024    , -15.281074036172903   , 28.301223587992258
-12.835426555884935    , -14.378781022585502   , 31.006624946567715
-12.99432367621516     , -12.682142095584553   , 33.260975080086304
-12.67372087572029     , -10.440402900371751   , 34.72216639907012
-11.902000809055673    , -8.036281776621598    , 35.23374411892594
